index,user_id,item_id,event_type,watch_seconds,timestamp,age,gender,region,content_type,genre
335,u3,i244,play,1786,2025-01-05 02:25:00,15,F,Surabaya,movie,family
336,u116,i147,complete,984,2025-01-05 02:38:00,39,F,Medan,series,romance
337,u180,i68,play,2570,2025-01-05 03:14:00,37,M,Makassar,microdrama,drama
338,u20,i82,skip,26,2025-01-05 03:45:00,24,F,Denpasar,tv,kids
339,u138,i36,play,2736,2025-01-05 04:07:00,36,F,Yogyakarta,series,thriller
340,u53,i210,play,1550,2025-01-05 04:16:00,17,M,Denpasar,series,drama
341,u166,i122,like,3466,2025-01-05 04:24:00,19,M,Bandung,movie,romance
342,u47,i26,play,404,2025-01-05 04:35:00,28,M,Makassar,movie,action
343,u34,i260,play,187,2025-01-05 04:35:00,46,M,Medan,series,anime
344,u78,i257,play,1063,2025-01-05 04:54:00,45,M,Jakarta,microdrama,romance
345,u144,i185,pause,80,2025-01-05 05:04:00,50,F,Yogyakarta,tv,kids
346,u115,i224,complete,170,2025-01-05 05:15:00,30,M,Surabaya,series,family
347,u126,i168,complete,3082,2025-01-05 05:20:00,28,F,Jakarta,movie,romance
348,u129,i246,play,3510,2025-01-05 05:44:00,20,F,Yogyakarta,movie,comedy
349,u183,i184,complete,2652,2025-01-05 05:48:00,44,M,Surabaya,series,drama
350,u192,i79,play,3413,2025-01-05 05:56:00,45,M,Makassar,series,thriller
351,u214,i173,play,1697,2025-01-05 06:03:00,24,F,Medan,series,anime
352,u40,i177,play,3366,2025-01-05 06:32:00,20,F,Denpasar,tv,kids
353,u174,i107,like,159,2025-01-05 06:52:00,49,M,Yogyakarta,movie,thriller
354,u109,i163,skip,20,2025-01-05 07:07:00,38,F,Medan,tv,kids
355,u25,i149,play,3477,2025-01-05 07:31:00,40,M,Denpasar,movie,action
356,u50,i32,play,1346,2025-01-05 07:43:00,20,M,Medan,movie,action
357,u60,i114,play,537,2025-01-05 07:50:00,31,M,Surabaya,series,thriller
358,u71,i213,play,578,2025-01-05 08:01:00,51,F,Medan,series,romance
359,u29,i133,skip,36,2025-01-05 08:40:00,52,M,Medan,series,anime
360,u207,i149,play,2616,2025-01-05 08:59:00,39,F,Medan,movie,action
361,u213,i223,pause,300,2025-01-05 09:18:00,37,F,Jakarta,series,drama
362,u187,i131,play,552,2025-01-05 09:23:00,18,F,Medan,movie,comedy
363,u91,i190,pause,180,2025-01-05 09:30:00,38,F,Surabaya,movie,thriller
364,u93,i198,skip,35,2025-01-05 09:39:00,43,M,Medan,microdrama,comedy
365,u166,i254,play,3591,2025-01-05 09:41:00,19,M,Bandung,movie,action
366,u150,i250,play,2091,2025-01-05 10:17:00,47,F,Makassar,movie,family
367,u107,i141,play,3128,2025-01-05 10:21:00,43,M,Surabaya,microdrama,romance
368,u23,i117,play,588,2025-01-05 10:52:00,21,M,Jakarta,movie,romance
369,u48,i204,play,190,2025-01-05 10:54:00,23,F,Yogyakarta,movie,romance
370,u181,i74,complete,3276,2025-01-05 11:04:00,55,M,Makassar,microdrama,romance
371,u197,i2,pause,293,2025-01-05 11:25:00,33,F,Medan,series,drama
372,u158,i41,complete,2183,2025-01-05 11:58:00,50,M,Jakarta,tv,kids
373,u154,i174,like,2490,2025-01-05 12:07:00,20,F,Jakarta,series,romance
374,u30,i26,play,555,2025-01-05 12:13:00,38,M,Medan,movie,action
375,u172,i211,play,601,2025-01-05 12:21:00,41,F,Medan,microdrama,comedy
376,u122,i100,skip,24,2025-01-05 12:45:00,42,F,Denpasar,series,thriller
377,u137,i204,skip,32,2025-01-05 12:49:00,54,M,Jakarta,movie,romance
378,u190,i22,pause,258,2025-01-05 12:50:00,28,M,Denpasar,movie,drama
379,u211,i21,play,2667,2025-01-05 12:52:00,19,F,Surabaya,movie,romance
380,u183,i134,skip,31,2025-01-05 13:35:00,44,M,Surabaya,microdrama,drama
381,u177,i99,complete,2593,2025-01-05 13:37:00,41,F,Bandung,series,thriller
382,u180,i58,skip,28,2025-01-05 13:46:00,37,M,Makassar,series,anime
383,u188,i85,play,2387,2025-01-05 13:58:00,36,M,Bandung,movie,romance
384,u217,i6,play,1197,2025-01-05 14:19:00,20,F,Medan,series,romance
385,u89,i123,play,1623,2025-01-05 14:28:00,39,M,Denpasar,microdrama,romance
386,u182,i122,complete,617,2025-01-05 14:40:00,39,M,Yogyakarta,movie,romance
387,u111,i104,skip,18,2025-01-05 14:41:00,31,M,Medan,movie,action
388,u52,i10,complete,2187,2025-01-05 14:42:00,36,F,Bandung,series,thriller
389,u139,i110,pause,291,2025-01-05 14:42:00,25,M,Surabaya,series,drama
390,u81,i235,play,839,2025-01-05 14:47:00,22,F,Bandung,microdrama,romance
391,u161,i109,play,2299,2025-01-05 14:50:00,25,F,Yogyakarta,series,romance
392,u73,i49,pause,289,2025-01-05 14:54:00,30,M,Jakarta,movie,family
393,u84,i195,play,1353,2025-01-05 15:09:00,30,M,Jakarta,tv,kids
394,u144,i129,play,2008,2025-01-05 15:13:00,50,F,Yogyakarta,series,thriller
395,u101,i196,complete,2984,2025-01-05 15:26:00,43,F,Denpasar,microdrama,thriller
396,u209,i64,play,1813,2025-01-05 16:01:00,23,F,Surabaya,series,anime
397,u121,i190,play,1160,2025-01-05 16:03:00,38,F,Yogyakarta,movie,thriller
398,u44,i184,like,777,2025-01-05 16:13:00,47,F,Surabaya,series,drama
399,u145,i201,complete,1220,2025-01-05 16:22:00,44,F,Denpasar,series,anime
400,u60,i239,skip,26,2025-01-05 16:30:00,31,M,Surabaya,tv,kids
401,u173,i101,play,2100,2025-01-05 16:55:00,39,F,Denpasar,movie,family
402,u59,i119,complete,2354,2025-01-05 17:26:00,37,F,Makassar,series,anime
403,u193,i156,play,1294,2025-01-05 17:31:00,50,M,Medan,movie,drama
404,u116,i188,pause,113,2025-01-05 17:39:00,39,F,Medan,movie,family
405,u108,i220,play,2199,2025-01-05 18:35:00,44,M,Bandung,movie,romance
406,u169,i25,play,2496,2025-01-05 18:38:00,37,F,Surabaya,movie,action
407,u103,i222,like,3426,2025-01-05 18:47:00,43,F,Denpasar,tv,kids
408,u8,i134,save,41,2025-01-05 19:10:00,41,M,Yogyakarta,microdrama,drama
409,u111,i74,play,1067,2025-01-05 19:14:00,31,M,Medan,microdrama,romance
410,u176,i231,play,2821,2025-01-05 19:56:00,55,F,Yogyakarta,series,drama
411,u47,i190,like,2653,2025-01-05 20:13:00,28,M,Makassar,movie,thriller
412,u66,i190,play,2381,2025-01-05 20:20:00,21,F,Medan,movie,thriller
413,u14,i150,complete,521,2025-01-05 20:36:00,35,F,Jakarta,microdrama,comedy
414,u95,i182,play,3277,2025-01-05 20:39:00,30,M,Surabaya,movie,romance
415,u18,i29,like,2760,2025-01-05 20:51:00,43,F,Surabaya,movie,action
416,u27,i93,complete,2102,2025-01-05 21:07:00,18,F,Surabaya,series,romance
417,u159,i40,complete,2831,2025-01-05 21:09:00,16,F,Jakarta,series,thriller
418,u105,i110,play,1392,2025-01-05 21:24:00,34,F,Yogyakarta,series,drama
419,u161,i142,save,176,2025-01-05 21:48:00,25,F,Yogyakarta,movie,action
420,u35,i224,play,1890,2025-01-05 21:52:00,43,F,Jakarta,series,family
421,u169,i83,like,2693,2025-01-05 22:08:00,37,F,Surabaya,movie,romance
422,u109,i239,complete,3404,2025-01-05 22:19:00,38,F,Medan,tv,kids
423,u76,i166,play,319,2025-01-05 22:34:00,34,F,Surabaya,series,anime
424,u148,i119,complete,3231,2025-01-05 23:04:00,26,M,Makassar,series,anime
425,u70,i93,play,3276,2025-01-05 23:23:00,22,M,Yogyakarta,series,romance
426,u48,i13,play,1429,2025-01-05 23:33:00,23,F,Yogyakarta,movie,romance
427,u106,i210,play,2213,2025-01-05 23:45:00,53,F,Jakarta,series,drama
428,u171,i103,complete,2040,2025-01-05 23:53:00,22,M,Bandung,movie,romance
429,u93,i211,play,746,2025-01-06 00:11:00,43,M,Medan,microdrama,comedy
430,u169,i25,play,676,2025-01-06 00:29:00,37,F,Surabaya,movie,action
431,u138,i188,play,3483,2025-01-06 00:35:00,36,F,Yogyakarta,movie,family
432,u174,i105,pause,84,2025-01-06 00:50:00,49,M,Yogyakarta,series,romance
433,u200,i95,play,2335,2025-01-06 00:52:00,54,F,Bandung,series,anime
434,u94,i236,play,2570,2025-01-06 01:12:00,19,M,Jakarta,tv,comedy
435,u206,i115,skip,24,2025-01-06 01:48:00,29,F,Denpasar,series,family
436,u59,i86,play,2964,2025-01-06 01:50:00,37,F,Makassar,microdrama,comedy
437,u70,i156,play,2743,2025-01-06 01:55:00,22,M,Yogyakarta,movie,drama
438,u74,i46,complete,1422,2025-01-06 02:35:00,41,F,Surabaya,movie,family
439,u194,i66,play,670,2025-01-06 02:38:00,38,M,Jakarta,series,anime
440,u203,i64,complete,1934,2025-01-06 02:57:00,27,F,Bandung,series,anime
441,u121,i130,play,3315,2025-01-06 03:20:00,38,F,Yogyakarta,series,drama
442,u99,i165,skip,10,2025-01-06 04:13:00,53,F,Surabaya,movie,romance
443,u197,i87,pause,269,2025-01-06 04:23:00,33,F,Medan,movie,family
444,u111,i195,play,202,2025-01-06 04:46:00,31,M,Medan,tv,kids
445,u193,i148,complete,1479,2025-01-06 05:21:00,50,M,Medan,series,romance
446,u64,i1,play,2563,2025-01-06 06:07:00,53,F,Jakarta,series,romance
447,u212,i155,pause,107,2025-01-06 06:14:00,54,M,Makassar,series,romance
448,u138,i135,play,1527,2025-01-06 06:16:00,36,F,Yogyakarta,movie,romance
449,u85,i184,complete,1034,2025-01-06 06:23:00,46,F,Denpasar,series,drama
450,u218,i221,play,2901,2025-01-06 06:41:00,41,F,Medan,series,thriller
451,u203,i99,like,949,2025-01-06 06:59:00,27,F,Bandung,series,thriller
452,u130,i67,save,66,2025-01-06 07:06:00,29,M,Yogyakarta,microdrama,romance
453,u1,i185,complete,295,2025-01-06 07:55:00,55,F,Bandung,tv,kids
454,u70,i73,play,859,2025-01-06 08:19:00,22,M,Yogyakarta,microdrama,comedy
455,u147,i143,play,1872,2025-01-06 08:35:00,22,F,Surabaya,series,family
456,u211,i11,like,3222,2025-01-06 09:04:00,19,F,Surabaya,series,romance
457,u59,i71,pause,148,2025-01-06 09:38:00,37,F,Makassar,microdrama,comedy
458,u42,i87,play,804,2025-01-06 10:40:00,50,M,Medan,movie,family
459,u7,i229,save,94,2025-01-06 10:44:00,39,F,Yogyakarta,series,thriller
460,u116,i193,play,2476,2025-01-06 11:01:00,39,F,Medan,series,drama
461,u152,i84,play,1360,2025-01-06 11:05:00,47,M,Jakarta,series,romance
462,u194,i5,play,2660,2025-01-06 11:16:00,38,M,Jakarta,series,drama
463,u7,i120,play,3037,2025-01-06 11:34:00,39,F,Yogyakarta,microdrama,thriller
464,u142,i239,play,1287,2025-01-06 11:39:00,53,F,Jakarta,tv,kids
465,u141,i71,complete,3354,2025-01-06 11:41:00,24,F,Medan,microdrama,comedy
466,u145,i230,play,3100,2025-01-06 12:03:00,44,F,Denpasar,series,drama
467,u135,i138,play,1626,2025-01-06 12:42:00,32,M,Denpasar,movie,thriller
468,u175,i157,complete,3250,2025-01-06 13:00:00,43,M,Surabaya,series,anime
469,u23,i160,play,722,2025-01-06 13:33:00,21,M,Jakarta,microdrama,thriller
470,u142,i42,play,2205,2025-01-06 13:42:00,53,F,Jakarta,tv,kids
471,u212,i144,play,685,2025-01-06 13:43:00,54,M,Makassar,movie,family
472,u73,i20,play,1626,2025-01-06 13:48:00,30,M,Jakarta,movie,romance
473,u149,i136,play,668,2025-01-06 14:03:00,22,M,Yogyakarta,movie,action
474,u58,i251,play,1310,2025-01-06 14:11:00,25,M,Bandung,series,romance
475,u169,i34,like,1729,2025-01-06 14:28:00,37,F,Surabaya,movie,thriller
476,u177,i203,play,488,2025-01-06 15:17:00,41,F,Bandung,series,drama
477,u70,i47,play,2951,2025-01-06 15:29:00,22,M,Yogyakarta,movie,family
478,u191,i202,play,288,2025-01-06 15:33:00,31,M,Denpasar,series,family
479,u101,i205,play,758,2025-01-06 15:49:00,43,F,Denpasar,movie,romance
480,u89,i183,play,411,2025-01-06 15:50:00,39,M,Denpasar,series,drama
481,u13,i173,skip,21,2025-01-06 17:05:00,42,F,Yogyakarta,series,anime
482,u120,i199,skip,8,2025-01-06 17:08:00,42,M,Surabaya,movie,comedy
483,u123,i21,skip,14,2025-01-06 17:14:00,50,M,Makassar,movie,romance
484,u65,i129,play,2543,2025-01-06 17:39:00,46,F,Medan,series,thriller
485,u93,i59,pause,178,2025-01-06 18:35:00,43,M,Medan,series,anime
486,u210,i166,like,3217,2025-01-06 18:36:00,42,F,Surabaya,series,anime
487,u78,i75,pause,246,2025-01-06 18:37:00,45,M,Jakarta,microdrama,romance
488,u45,i243,like,3521,2025-01-06 19:00:00,28,F,Medan,tv,kids
489,u189,i247,complete,2717,2025-01-06 19:18:00,26,M,Makassar,microdrama,comedy
490,u160,i70,play,2233,2025-01-06 19:43:00,51,F,Medan,microdrama,thriller
491,u210,i143,complete,675,2025-01-06 20:16:00,42,F,Surabaya,series,family
492,u120,i82,play,1306,2025-01-06 20:35:00,42,M,Surabaya,tv,kids
493,u73,i178,play,2606,2025-01-06 21:00:00,30,M,Jakarta,movie,drama
494,u127,i22,pause,143,2025-01-06 21:02:00,25,F,Yogyakarta,movie,drama
495,u95,i47,like,3575,2025-01-06 21:25:00,30,M,Surabaya,movie,family
496,u167,i150,complete,767,2025-01-06 21:50:00,44,M,Jakarta,microdrama,comedy
497,u1,i50,play,1844,2025-01-06 22:15:00,55,F,Bandung,movie,family
498,u18,i239,play,574,2025-01-06 22:23:00,43,F,Surabaya,tv,kids
499,u128,i191,pause,227,2025-01-06 23:26:00,17,F,Yogyakarta,microdrama,romance
500,u152,i46,save,30,2025-01-06 23:35:00,47,M,Jakarta,movie,family
501,u127,i43,play,768,2025-01-06 23:44:00,25,F,Yogyakarta,tv,kids
502,u172,i11,pause,151,2025-01-07 00:06:00,41,F,Medan,series,romance
503,u202,i124,play,1462,2025-01-07 00:12:00,46,F,Denpasar,series,anime
504,u182,i214,complete,816,2025-01-07 00:12:00,39,M,Yogyakarta,microdrama,romance
505,u117,i107,like,2823,2025-01-07 00:12:00,20,M,Medan,movie,thriller
506,u175,i247,complete,3404,2025-01-07 00:22:00,43,M,Surabaya,microdrama,comedy
507,u2,i50,play,2031,2025-01-07 00:36:00,19,M,Denpasar,movie,family
508,u178,i205,complete,3417,2025-01-07 01:42:00,26,F,Bandung,movie,romance
509,u188,i4,complete,2556,2025-01-07 01:44:00,36,M,Bandung,series,family
510,u147,i200,play,209,2025-01-07 01:58:00,22,F,Surabaya,series,drama
511,u185,i22,like,3168,2025-01-07 02:16:00,55,F,Yogyakarta,movie,drama
512,u122,i168,play,317,2025-01-07 02:17:00,42,F,Denpasar,movie,romance
513,u52,i215,play,2866,2025-01-07 02:23:00,36,F,Bandung,series,romance
514,u184,i260,play,3323,2025-01-07 03:08:00,25,F,Surabaya,series,anime
515,u50,i205,skip,25,2025-01-07 03:24:00,20,M,Medan,movie,romance
516,u83,i124,play,502,2025-01-07 03:52:00,25,M,Yogyakarta,series,anime
517,u107,i211,play,1298,2025-01-07 03:56:00,43,M,Surabaya,microdrama,comedy
518,u47,i148,like,2221,2025-01-07 04:03:00,28,M,Makassar,series,romance
519,u166,i144,play,1816,2025-01-07 04:43:00,19,M,Bandung,movie,family
520,u205,i181,skip,16,2025-01-07 05:02:00,28,M,Surabaya,movie,family
521,u67,i249,play,3136,2025-01-07 05:19:00,39,F,Denpasar,movie,romance
522,u136,i135,skip,5,2025-01-07 05:21:00,54,M,Medan,movie,romance
523,u103,i169,pause,249,2025-01-07 05:41:00,43,F,Denpasar,series,anime
524,u79,i89,complete,243,2025-01-07 05:47:00,31,M,Jakarta,series,romance
525,u156,i196,play,1900,2025-01-07 05:53:00,21,M,Makassar,microdrama,thriller
526,u135,i26,play,718,2025-01-07 06:02:00,32,M,Denpasar,movie,action
527,u114,i81,play,1385,2025-01-07 06:24:00,37,M,Medan,series,anime
528,u217,i61,like,2301,2025-01-07 07:21:00,20,F,Medan,series,anime
529,u36,i189,complete,193,2025-01-07 07:39:00,21,M,Denpasar,series,thriller
530,u180,i247,pause,287,2025-01-07 08:13:00,37,M,Makassar,microdrama,comedy
531,u60,i24,like,1679,2025-01-07 08:14:00,31,M,Surabaya,movie,comedy
532,u95,i216,pause,138,2025-01-07 08:24:00,30,M,Surabaya,microdrama,comedy
533,u168,i241,complete,288,2025-01-07 08:29:00,41,F,Medan,movie,action
534,u69,i175,complete,2817,2025-01-07 08:30:00,33,F,Makassar,series,family
535,u160,i16,play,1813,2025-01-07 09:28:00,51,F,Medan,movie,romance
536,u29,i222,play,3392,2025-01-07 09:40:00,52,M,Medan,tv,kids
537,u74,i22,play,540,2025-01-07 10:24:00,41,F,Surabaya,movie,drama
538,u143,i10,play,1783,2025-01-07 10:34:00,34,M,Jakarta,series,thriller
539,u41,i164,play,717,2025-01-07 10:41:00,37,M,Medan,series,anime
540,u174,i47,play,2699,2025-01-07 11:21:00,49,M,Yogyakarta,movie,family
541,u4,i6,skip,19,2025-01-07 12:21:00,41,F,Medan,series,romance
542,u165,i135,play,1710,2025-01-07 12:21:00,20,M,Makassar,movie,romance
543,u44,i14,play,1877,2025-01-07 12:41:00,47,F,Surabaya,movie,romance
544,u196,i227,skip,15,2025-01-07 12:43:00,16,M,Medan,series,thriller
545,u2,i60,skip,28,2025-01-07 12:52:00,19,M,Denpasar,series,anime
546,u188,i138,like,3060,2025-01-07 12:55:00,36,M,Bandung,movie,thriller
547,u136,i108,play,3390,2025-01-07 13:00:00,54,M,Medan,series,anime
548,u17,i70,pause,275,2025-01-07 13:06:00,42,F,Yogyakarta,microdrama,thriller
549,u151,i176,play,1326,2025-01-07 13:51:00,27,F,Bandung,series,thriller
550,u165,i204,play,2223,2025-01-07 13:53:00,20,M,Makassar,movie,romance
551,u73,i254,play,2273,2025-01-07 14:11:00,30,M,Jakarta,movie,action
552,u75,i191,play,3320,2025-01-07 15:17:00,25,F,Yogyakarta,microdrama,romance
553,u14,i55,play,3452,2025-01-07 15:34:00,35,F,Jakarta,movie,comedy
554,u207,i8,play,3495,2025-01-07 15:37:00,39,F,Medan,series,drama
555,u87,i52,play,2405,2025-01-07 15:47:00,42,F,Bandung,tv,kids
556,u76,i30,play,951,2025-01-07 16:04:00,34,F,Surabaya,movie,action
557,u82,i161,complete,2118,2025-01-07 16:22:00,35,F,Medan,series,anime
558,u205,i220,play,2740,2025-01-07 16:46:00,28,M,Surabaya,movie,romance
559,u164,i171,skip,19,2025-01-07 17:07:00,37,M,Denpasar,movie,action
560,u96,i121,play,542,2025-01-07 17:08:00,39,M,Jakarta,series,family
561,u120,i98,complete,561,2025-01-07 17:30:00,42,M,Surabaya,tv,kids
562,u201,i187,play,2417,2025-01-07 17:39:00,34,M,Yogyakarta,movie,comedy
563,u111,i179,play,3276,2025-01-07 17:45:00,31,M,Medan,microdrama,comedy
564,u145,i19,play,1453,2025-01-07 17:53:00,44,F,Denpasar,movie,romance
565,u114,i164,save,91,2025-01-07 17:54:00,37,M,Medan,series,anime
566,u208,i33,play,614,2025-01-07 18:18:00,28,F,Yogyakarta,movie,thriller
567,u6,i66,skip,16,2025-01-07 18:20:00,33,M,Denpasar,series,anime
568,u162,i152,play,2399,2025-01-07 18:20:00,18,M,Bandung,series,romance
569,u81,i190,like,997,2025-01-07 18:59:00,22,F,Bandung,movie,thriller
570,u46,i144,pause,67,2025-01-07 20:02:00,40,M,Bandung,movie,family
571,u100,i168,complete,2963,2025-01-07 20:08:00,37,M,Yogyakarta,movie,romance
572,u18,i213,like,3431,2025-01-07 20:32:00,43,F,Surabaya,series,romance
573,u19,i10,play,1693,2025-01-07 20:46:00,49,F,Makassar,series,thriller
574,u212,i212,skip,40,2025-01-07 21:09:00,54,M,Makassar,series,drama
575,u86,i53,play,856,2025-01-07 21:10:00,25,M,Medan,tv,comedy
576,u192,i162,like,1513,2025-01-07 21:19:00,45,M,Makassar,series,kids
577,u56,i180,skip,19,2025-01-07 21:25:00,41,F,Makassar,series,drama
578,u6,i138,play,2311,2025-01-07 21:51:00,33,M,Denpasar,movie,thriller
579,u163,i218,play,933,2025-01-07 22:09:00,55,F,Surabaya,series,anime
580,u1,i139,skip,33,2025-01-07 22:49:00,55,F,Bandung,series,anime
581,u207,i198,pause,295,2025-01-07 23:36:00,39,F,Medan,microdrama,comedy
582,u59,i233,pause,298,2025-01-07 23:41:00,37,F,Makassar,movie,action
583,u171,i25,skip,12,2025-01-07 23:52:00,22,M,Bandung,movie,action
584,u133,i174,pause,211,2025-01-08 00:10:00,19,F,Surabaya,series,romance
585,u177,i62,play,3581,2025-01-08 00:11:00,41,F,Bandung,series,anime
586,u13,i194,pause,116,2025-01-08 00:13:00,42,F,Yogyakarta,series,family
587,u33,i244,pause,186,2025-01-08 00:38:00,47,M,Surabaya,movie,family
588,u126,i129,play,2556,2025-01-08 00:54:00,28,F,Jakarta,series,thriller
589,u114,i258,play,2682,2025-01-08 01:15:00,37,M,Medan,movie,action
590,u61,i66,save,148,2025-01-08 01:17:00,35,M,Makassar,series,anime
591,u155,i241,play,398,2025-01-08 01:30:00,40,F,Medan,movie,action
592,u86,i99,complete,1222,2025-01-08 01:38:00,25,M,Medan,series,thriller
593,u30,i149,complete,1117,2025-01-08 02:04:00,38,M,Medan,movie,action
594,u144,i237,pause,72,2025-01-08 02:05:00,50,F,Yogyakarta,tv,kids
595,u165,i34,play,1568,2025-01-08 02:21:00,20,M,Makassar,movie,thriller
596,u112,i86,pause,164,2025-01-08 02:27:00,32,F,Jakarta,microdrama,comedy
597,u33,i219,play,1538,2025-01-08 02:44:00,47,M,Surabaya,series,romance
598,u117,i130,play,3275,2025-01-08 02:45:00,20,M,Medan,series,drama
599,u1,i49,play,663,2025-01-08 03:04:00,55,F,Bandung,movie,family
600,u35,i164,skip,16,2025-01-08 03:15:00,43,F,Jakarta,series,anime
601,u87,i166,play,3513,2025-01-08 03:29:00,42,F,Bandung,series,anime
602,u80,i206,complete,1029,2025-01-08 03:30:00,16,F,Jakarta,microdrama,romance
603,u198,i218,skip,5,2025-01-08 03:32:00,40,F,Surabaya,series,anime
604,u167,i50,play,2307,2025-01-08 03:43:00,44,M,Jakarta,movie,family
605,u60,i246,complete,386,2025-01-08 03:53:00,31,M,Surabaya,movie,comedy
606,u134,i241,play,3540,2025-01-08 04:04:00,47,M,Denpasar,movie,action
607,u93,i102,play,2781,2025-01-08 04:50:00,43,M,Medan,series,romance
608,u177,i162,play,2042,2025-01-08 04:55:00,41,F,Bandung,series,kids
609,u92,i41,skip,10,2025-01-08 05:11:00,22,F,Medan,tv,kids
610,u27,i140,complete,2786,2025-01-08 05:12:00,18,F,Surabaya,series,drama
611,u56,i54,play,3437,2025-01-08 05:15:00,41,F,Makassar,movie,comedy
612,u18,i66,pause,116,2025-01-08 05:48:00,43,F,Surabaya,series,anime
613,u4,i187,play,1355,2025-01-08 05:51:00,41,F,Medan,movie,comedy
614,u134,i149,play,726,2025-01-08 06:34:00,47,M,Denpasar,movie,action
615,u181,i201,play,1681,2025-01-08 06:50:00,55,M,Makassar,series,anime
616,u176,i190,play,1959,2025-01-08 06:53:00,55,F,Yogyakarta,movie,thriller
617,u108,i226,play,1199,2025-01-08 07:02:00,44,M,Bandung,series,thriller
618,u131,i156,play,2803,2025-01-08 07:35:00,22,M,Bandung,movie,drama
619,u90,i207,play,2789,2025-01-08 07:46:00,40,M,Denpasar,series,anime
620,u167,i8,like,711,2025-01-08 09:10:00,44,M,Jakarta,series,drama
621,u138,i49,play,1726,2025-01-08 09:19:00,36,F,Yogyakarta,movie,family
622,u178,i47,pause,259,2025-01-08 09:22:00,26,F,Bandung,movie,family
623,u170,i231,play,1560,2025-01-08 09:46:00,54,M,Surabaya,series,drama
624,u113,i194,play,2453,2025-01-08 10:15:00,17,F,Bandung,series,family
625,u31,i139,play,144,2025-01-08 10:23:00,23,F,Surabaya,series,anime
626,u163,i258,complete,2292,2025-01-08 10:41:00,55,F,Surabaya,movie,action
627,u41,i240,play,844,2025-01-08 10:53:00,37,M,Medan,microdrama,comedy
628,u219,i230,play,1297,2025-01-08 10:56:00,44,F,Makassar,series,drama
629,u170,i28,play,683,2025-01-08 10:56:00,54,M,Surabaya,movie,action
630,u190,i10,complete,285,2025-01-08 10:58:00,28,M,Denpasar,series,thriller
631,u188,i255,play,288,2025-01-08 11:23:00,36,M,Bandung,tv,kids
632,u163,i33,skip,10,2025-01-08 11:24:00,55,F,Surabaya,movie,thriller
633,u213,i142,complete,1450,2025-01-08 11:28:00,37,F,Jakarta,movie,action
634,u185,i155,play,3315,2025-01-08 11:44:00,55,F,Yogyakarta,series,romance
635,u166,i172,complete,1066,2025-01-08 12:10:00,19,M,Bandung,movie,romance
636,u73,i138,complete,2770,2025-01-08 12:19:00,30,M,Jakarta,movie,thriller
